ID,ns,score,E.C.
ID90,90,0.952256955994387,ALFA-LyCov555
ID91,91,0.94118189255921,ALFA-LyCov555
ID92,92,0.942780857065381,ALFA-LyCov555
ID93,93,0.9408538733261016,ALFA-LyCov555
ID94,94,0.9302059473064844,ALFA-LyCov555
ID95,95,0.9316472155970414,ALFA-LyCov555
ID96,96,0.9366575377112512,ALFA-LyCov555
ID97,97,0.9258083152546044,ALFA-LyCov555
ID98,98,0.9288866020196068,ALFA-LyCov555
ID99,99,0.9334079503935868,ALFA-LyCov555
ID100,100,0.934881643459736,ALFA-LyCov555
ID0,0,0.9999985182384168,BETA-LyCov555
ID1,1,0.9271139611799276,BETA-LyCov555
ID2,2,0.8386295326877967,BETA-LyCov555
ID3,3,0.7627281045318263,BETA-LyCov555
ID4,4,0.8246582283340419,BETA-LyCov555
ID5,5,0.8116007255659774,BETA-LyCov555
ID6,6,0.730085813507544,BETA-LyCov555
ID7,7,0.6826011457385074,BETA-LyCov555
ID8,8,0.6977761589041104,BETA-LyCov555
ID9,9,0.7140667574376426,BETA-LyCov555
ID10,10,0.7127903430772863,BETA-LyCov555
ID11,11,0.6975269599912659,BETA-LyCov555
ID12,12,0.6984234169123061,BETA-LyCov555
ID13,13,0.6717777056141978,BETA-LyCov555
ID14,14,0.6985480624618837,BETA-LyCov555
ID15,15,0.6867035646461473,BETA-LyCov555
ID16,16,0.6277155950000115,BETA-LyCov555
ID17,17,0.5496223769407504,BETA-LyCov555
ID18,18,0.6525720342457577,BETA-LyCov555
ID19,19,0.5836555102724591,BETA-LyCov555
ID20,20,0.5506940470181291,BETA-LyCov555
ID21,21,0.4809204093828771,BETA-LyCov555
ID22,22,0.5471609080401824,BETA-LyCov555
ID23,23,0.5250349996266013,BETA-LyCov555
ID24,24,0.5747976431939503,BETA-LyCov555
ID25,25,0.562437715120661,BETA-LyCov555
ID26,26,0.5032648216253218,BETA-LyCov555
ID27,27,0.552012868046733,BETA-LyCov555
ID28,28,0.4949930110055416,BETA-LyCov555
ID29,29,0.526734689267326,BETA-LyCov555
ID30,30,0.5168473656740519,BETA-LyCov555
ID31,31,0.5351046681278688,BETA-LyCov555
ID32,32,0.556752187479614,BETA-LyCov555
ID33,33,0.5529811571157719,BETA-LyCov555
ID34,34,0.5266997474908013,BETA-LyCov555
ID35,35,0.4848397790918357,BETA-LyCov555
ID36,36,0.5850635942264796,BETA-LyCov555
ID37,37,0.574885999382368,BETA-LyCov555
ID38,38,0.5395580680873328,BETA-LyCov555
ID39,39,0.5588514616437693,BETA-LyCov555
ID40,40,0.5275587226391171,BETA-LyCov555
ID41,41,0.470541792626425,BETA-LyCov555
ID42,42,0.38764965810569,BETA-LyCov555
ID43,43,0.445965403935242,BETA-LyCov555
ID44,44,0.3606675979479708,BETA-LyCov555
ID45,45,0.4093623412348428,BETA-LyCov555
ID46,46,0.389514866473111,BETA-LyCov555
ID47,47,0.3945602370464753,BETA-LyCov555
ID48,48,0.3974278611183228,BETA-LyCov555
ID49,49,0.3875334508668036,BETA-LyCov555
ID50,50,0.4056301599930503,BETA-LyCov555
ID51,51,0.3839062195924388,BETA-LyCov555
ID52,52,0.4028583291512901,BETA-LyCov555
ID53,53,0.4758311665292647,BETA-LyCov555
ID54,54,0.391413589565653,BETA-LyCov555
