ID,ns,score,E.C.
ID56,56,0.9277758281209164,ALFA-SOTROVIMAB
ID57,57,0.9414854904086604,ALFA-SOTROVIMAB
ID58,58,0.8691287889345601,ALFA-SOTROVIMAB
ID59,59,0.9360314530686789,ALFA-SOTROVIMAB
ID60,60,0.9007848401741544,ALFA-SOTROVIMAB
ID61,61,0.8619385539485984,ALFA-SOTROVIMAB
ID62,62,0.918888353683312,ALFA-SOTROVIMAB
ID63,63,0.91128186939706,ALFA-SOTROVIMAB
ID64,64,0.8251781182371113,ALFA-SOTROVIMAB
ID65,65,0.8803367550262444,ALFA-SOTROVIMAB
ID66,66,0.9632303546619276,ALFA-SOTROVIMAB
ID67,67,0.8937775317624648,ALFA-SOTROVIMAB
ID68,68,0.8751777567474307,ALFA-SOTROVIMAB
ID69,69,0.8806814991995147,ALFA-SOTROVIMAB
ID70,70,0.8592574061725591,ALFA-SOTROVIMAB
ID71,71,0.8711806512032437,ALFA-SOTROVIMAB
ID72,72,0.8032799435080632,ALFA-SOTROVIMAB
ID73,73,0.8670096159968931,ALFA-SOTROVIMAB
ID74,74,0.8724430118000344,ALFA-SOTROVIMAB
ID75,75,0.8112556634240328,ALFA-SOTROVIMAB
ID76,76,0.8991915518225281,ALFA-SOTROVIMAB
ID77,77,0.7926927214075334,ALFA-SOTROVIMAB
ID78,78,0.857549365851852,ALFA-SOTROVIMAB
ID79,79,0.8058270713790886,ALFA-SOTROVIMAB
ID80,80,0.9347930803243186,ALFA-SOTROVIMAB
ID81,81,0.8250594015175872,ALFA-SOTROVIMAB
ID82,82,0.8494310757901645,ALFA-SOTROVIMAB
ID83,83,0.8549005416549839,ALFA-SOTROVIMAB
ID84,84,0.8551585446892161,ALFA-SOTROVIMAB
ID85,85,0.8094741027602527,ALFA-SOTROVIMAB
ID86,86,0.741826698770259,ALFA-SOTROVIMAB
ID87,87,0.7427762564103807,ALFA-SOTROVIMAB
ID88,88,0.9276423980333846,ALFA-SOTROVIMAB
ID89,89,0.8681006682250659,ALFA-SOTROVIMAB
ID90,90,0.8477253408720515,ALFA-SOTROVIMAB
ID91,91,0.9119987299321703,ALFA-SOTROVIMAB
ID92,92,0.8392697665612115,ALFA-SOTROVIMAB
ID93,93,0.912508384749089,ALFA-SOTROVIMAB
ID94,94,0.9068159913577172,ALFA-SOTROVIMAB
ID95,95,0.9196651616417718,ALFA-SOTROVIMAB
ID96,96,0.9200139222718734,ALFA-SOTROVIMAB
ID97,97,0.8689841593952217,ALFA-SOTROVIMAB
ID98,98,0.8236414580955285,ALFA-SOTROVIMAB
ID99,99,0.8429089139226783,ALFA-SOTROVIMAB
ID100,100,0.7872070173269221,ALFA-SOTROVIMAB
ID0,0,0.9999987217045486,BETA-SOTROVIMAB
ID1,1,0.9607436565233586,BETA-SOTROVIMAB
ID2,2,0.969238965890402,BETA-SOTROVIMAB
ID3,3,0.9626106468499944,BETA-SOTROVIMAB
ID4,4,0.9679799993378522,BETA-SOTROVIMAB
ID5,5,0.9488603085993644,BETA-SOTROVIMAB
ID6,6,0.9620730736518442,BETA-SOTROVIMAB
ID7,7,0.939313875506938,BETA-SOTROVIMAB
ID8,8,0.956913957424874,BETA-SOTROVIMAB
ID9,9,0.9403425024408848,BETA-SOTROVIMAB
ID10,10,0.9612355512328103,BETA-SOTROVIMAB
ID11,11,0.9544420156039798,BETA-SOTROVIMAB
ID12,12,0.9299768925679088,BETA-SOTROVIMAB
ID13,13,0.9131342466635836,BETA-SOTROVIMAB
ID14,14,0.9560898628091312,BETA-SOTROVIMAB
ID15,15,0.9633512010361208,BETA-SOTROVIMAB
ID16,16,0.9550535353482776,BETA-SOTROVIMAB
ID17,17,0.9535642738071788,BETA-SOTROVIMAB
ID18,18,0.9463833592825333,BETA-SOTROVIMAB
ID19,19,0.9447844191269136,BETA-SOTROVIMAB
ID20,20,0.9301721253011972,BETA-SOTROVIMAB
ID21,21,0.9409418533204154,BETA-SOTROVIMAB
ID22,22,0.9362719484966052,BETA-SOTROVIMAB
ID23,23,0.9302361387828082,BETA-SOTROVIMAB
ID24,24,0.9323496138512484,BETA-SOTROVIMAB
ID25,25,0.9561702503260732,BETA-SOTROVIMAB
ID26,26,0.9571700309260702,BETA-SOTROVIMAB
ID27,27,0.9196403854865012,BETA-SOTROVIMAB
ID28,28,0.8813923377327312,BETA-SOTROVIMAB
ID29,29,0.9251884946177824,BETA-SOTROVIMAB
ID30,30,0.9081040013076092,BETA-SOTROVIMAB
ID31,31,0.9244512304126428,BETA-SOTROVIMAB
ID32,32,0.9360031581712928,BETA-SOTROVIMAB
ID33,33,0.949231150396362,BETA-SOTROVIMAB
ID34,34,0.9484659431117184,BETA-SOTROVIMAB
ID35,35,0.9518107348642132,BETA-SOTROVIMAB
ID36,36,0.9124926281417756,BETA-SOTROVIMAB
ID37,37,0.91894348811522,BETA-SOTROVIMAB
ID38,38,0.9501456092531214,BETA-SOTROVIMAB
ID39,39,0.949250253238921,BETA-SOTROVIMAB
ID40,40,0.9427925652287796,BETA-SOTROVIMAB
ID41,41,0.922526805288312,BETA-SOTROVIMAB
ID42,42,0.9152283370043408,BETA-SOTROVIMAB
ID43,43,0.9400817358859536,BETA-SOTROVIMAB
ID44,44,0.9484836267723232,BETA-SOTROVIMAB
ID45,45,0.9529745676860304,BETA-SOTROVIMAB
ID46,46,0.9444521142748222,BETA-SOTROVIMAB
ID47,47,0.9349872861361838,BETA-SOTROVIMAB
ID48,48,0.9518332385901735,BETA-SOTROVIMAB
ID49,49,0.932086394824438,BETA-SOTROVIMAB
ID50,50,0.918543693400515,BETA-SOTROVIMAB
ID51,51,0.9378216026770592,BETA-SOTROVIMAB
ID52,52,0.9347308949415138,BETA-SOTROVIMAB
ID53,53,0.9368478146662744,BETA-SOTROVIMAB
ID54,54,0.9308675240689356,BETA-SOTROVIMAB
ID55,55,0.932384141399711,BETA-SOTROVIMAB
ID56,56,0.9144897551462058,BETA-SOTROVIMAB
ID57,57,0.9227764520014392,BETA-SOTROVIMAB
ID58,58,0.917536911407706,BETA-SOTROVIMAB
ID59,59,0.9454337560877883,BETA-SOTROVIMAB
ID60,60,0.9550050822182796,BETA-SOTROVIMAB
ID61,61,0.9353413640406312,BETA-SOTROVIMAB
ID62,62,0.9551301300743492,BETA-SOTROVIMAB
ID63,63,0.9413639758618632,BETA-SOTROVIMAB
ID64,64,0.916152760743472,BETA-SOTROVIMAB
ID65,65,0.942622880758002,BETA-SOTROVIMAB
ID66,66,0.9313330882322074,BETA-SOTROVIMAB
ID67,67,0.9437888828715112,BETA-SOTROVIMAB
ID68,68,0.9334088954592716,BETA-SOTROVIMAB
ID69,69,0.9384259685156824,BETA-SOTROVIMAB
ID70,70,0.9525631086288792,BETA-SOTROVIMAB
ID71,71,0.9610565680601862,BETA-SOTROVIMAB
ID72,72,0.9491999671699392,BETA-SOTROVIMAB
ID73,73,0.9450721524150718,BETA-SOTROVIMAB
ID74,74,0.9206538545919688,BETA-SOTROVIMAB
ID75,75,0.920049932489852,BETA-SOTROVIMAB
ID76,76,0.94833322045605,BETA-SOTROVIMAB
ID77,77,0.9287861406946492,BETA-SOTROVIMAB
