ID,ns,score,E.C.
ID68,68,0.911260834304944,ALFA-AZD8895
ID69,69,0.8690677966189599,ALFA-AZD8895
ID70,70,0.8804239450303966,ALFA-AZD8895
ID71,71,0.8583018026076884,ALFA-AZD8895
ID72,72,0.8355294603823674,ALFA-AZD8895
ID73,73,0.8745435573526184,ALFA-AZD8895
ID74,74,0.8693544641757284,ALFA-AZD8895
ID75,75,0.8465989863917152,ALFA-AZD8895
ID76,76,0.7994951653388892,ALFA-AZD8895
ID77,77,0.8128958253498332,ALFA-AZD8895
ID78,78,0.7936715545406449,ALFA-AZD8895
ID79,79,0.81827665431393,ALFA-AZD8895
ID80,80,0.7845189137743027,ALFA-AZD8895
ID81,81,0.7972228160430563,ALFA-AZD8895
ID82,82,0.7563197764789106,ALFA-AZD8895
ID83,83,0.8182161472204288,ALFA-AZD8895
ID84,84,0.8213771805050601,ALFA-AZD8895
ID85,85,0.8175516368454016,ALFA-AZD8895
ID86,86,0.8277592193321986,ALFA-AZD8895
ID87,87,0.7144769290669698,ALFA-AZD8895
ID88,88,0.7728324310865551,ALFA-AZD8895
ID89,89,0.7922601730428681,ALFA-AZD8895
ID90,90,0.7839685966105624,ALFA-AZD8895
ID91,91,0.8025708586038305,ALFA-AZD8895
ID92,92,0.8388300060940953,ALFA-AZD8895
ID93,93,0.8040969017858653,ALFA-AZD8895
ID94,94,0.811639326930366,ALFA-AZD8895
ID95,95,0.7797595741035028,ALFA-AZD8895
ID96,96,0.8601639486977466,ALFA-AZD8895
ID97,97,0.8182588075605596,ALFA-AZD8895
ID98,98,0.8180217144345104,ALFA-AZD8895
ID99,99,0.8037828675462042,ALFA-AZD8895
ID100,100,0.8077462621481862,ALFA-AZD8895
ID0,0,0.9999985122860672,BETA-AZD8895
ID1,1,0.9928324744962636,BETA-AZD8895
ID2,2,0.9891365093967002,BETA-AZD8895
ID3,3,0.990917325594896,BETA-AZD8895
ID4,4,0.9937377223878856,BETA-AZD8895
ID5,5,0.993714950721134,BETA-AZD8895
ID6,6,0.9962595662176194,BETA-AZD8895
ID7,7,0.9846351179710224,BETA-AZD8895
ID8,8,0.9819009385124088,BETA-AZD8895
ID9,9,0.996815364331876,BETA-AZD8895
ID10,10,0.988570662600462,BETA-AZD8895
ID11,11,0.9912648142475882,BETA-AZD8895
ID12,12,0.9908122204505606,BETA-AZD8895
ID13,13,0.9907354660269888,BETA-AZD8895
ID14,14,0.9809766981512116,BETA-AZD8895
ID15,15,0.9879287668502218,BETA-AZD8895
ID16,16,0.9863841073891578,BETA-AZD8895
ID17,17,0.986157443458302,BETA-AZD8895
ID18,18,0.9773779923098432,BETA-AZD8895
ID19,19,0.9890901454318268,BETA-AZD8895
ID20,20,0.9870015712787692,BETA-AZD8895
ID21,21,0.98986104187587,BETA-AZD8895
ID22,22,0.9914484978870192,BETA-AZD8895
