ID,ns,score,E.C.
ID51,51,0.7785492357457757,BETA-CTP59
ID52,52,0.7608853484518722,BETA-CTP59
ID53,53,0.7002650142692163,BETA-CTP59
ID54,54,0.70138914438065,BETA-CTP59
ID55,55,0.6746745284063721,BETA-CTP59
ID56,56,0.7003698333995775,BETA-CTP59
ID57,57,0.7423919378201648,BETA-CTP59
ID58,58,0.771274626422204,BETA-CTP59
ID59,59,0.7531975535248857,BETA-CTP59
ID60,60,0.7372841497138761,BETA-CTP59
ID61,61,0.9210309213429592,BETA-CTP59
ID62,62,0.7907095739750344,BETA-CTP59
ID63,63,0.8645701056872593,BETA-CTP59
ID64,64,0.7834770695253973,BETA-CTP59
ID65,65,0.7987728393366776,BETA-CTP59
ID66,66,0.6843038750331654,BETA-CTP59
ID67,67,0.7396083375302389,BETA-CTP59
ID68,68,0.7561072647294118,BETA-CTP59
ID69,69,0.6824347131274254,BETA-CTP59
ID70,70,0.7506308338757227,BETA-CTP59
ID71,71,0.7478276555860877,BETA-CTP59
ID72,72,0.8410069443302621,BETA-CTP59
ID73,73,0.8320449901340569,BETA-CTP59
ID74,74,0.7463087698529286,BETA-CTP59
ID75,75,0.7064496597537929,BETA-CTP59
ID76,76,0.7830372016167381,BETA-CTP59
ID77,77,0.725723607030074,BETA-CTP59
ID78,78,0.6751295663470747,BETA-CTP59
ID79,79,0.6752793080214802,BETA-CTP59
ID80,80,0.6697941177006607,BETA-CTP59
ID81,81,0.7401178390413365,BETA-CTP59
ID82,82,0.7188078368599689,BETA-CTP59
ID83,83,0.6887642411731449,BETA-CTP59
ID84,84,0.6412949567677891,BETA-CTP59
ID85,85,0.6761788981690695,BETA-CTP59
ID86,86,0.7803885425039397,BETA-CTP59
ID87,87,0.7713910055311229,BETA-CTP59
ID88,88,0.6621996900656173,BETA-CTP59
ID89,89,0.7017703977544844,BETA-CTP59
ID90,90,0.8133618729329037,BETA-CTP59
ID91,91,0.6937460256663556,BETA-CTP59
ID92,92,0.7379732648128483,BETA-CTP59
ID93,93,0.7019901270257423,BETA-CTP59
ID94,94,0.7666118502785094,BETA-CTP59
ID95,95,0.7314851886528165,BETA-CTP59
ID96,96,0.7897689380446842,BETA-CTP59
ID97,97,0.6904425578195944,BETA-CTP59
ID98,98,0.666562186220654,BETA-CTP59
ID99,99,0.7282216103220446,BETA-CTP59
ID100,100,0.7343668402344425,BETA-CTP59
ID0,0,0.9999966920714524,DELTA-CTP59
ID1,1,0.96322711742115,DELTA-CTP59
ID2,2,0.9659419167612756,DELTA-CTP59
ID3,3,0.9541282371610116,DELTA-CTP59
ID4,4,0.9627704475513514,DELTA-CTP59
ID5,5,0.9506591715108836,DELTA-CTP59
ID6,6,0.8815680447589762,DELTA-CTP59
ID7,7,0.967158889300882,DELTA-CTP59
ID8,8,0.9663262094850352,DELTA-CTP59
ID9,9,0.9653053289032392,DELTA-CTP59
ID10,10,0.951945874238464,DELTA-CTP59
ID11,11,0.9602926480048228,DELTA-CTP59
ID12,12,0.9568172121530923,DELTA-CTP59
ID13,13,0.9393370223065424,DELTA-CTP59
ID14,14,0.941834618363952,DELTA-CTP59
ID15,15,0.932225751157898,DELTA-CTP59
ID16,16,0.9267960014446176,DELTA-CTP59
ID17,17,0.9184448829169538,DELTA-CTP59
ID18,18,0.9083137935214896,DELTA-CTP59
ID19,19,0.9556502509313748,DELTA-CTP59
ID20,20,0.9501538162488288,DELTA-CTP59
ID21,21,0.9130001351530276,DELTA-CTP59
ID22,22,0.9091114030768136,DELTA-CTP59
ID23,23,0.9119567873364294,DELTA-CTP59
ID24,24,0.917527149217619,DELTA-CTP59
ID25,25,0.8760149147894731,DELTA-CTP59
ID26,26,0.9102537308183406,DELTA-CTP59
ID27,27,0.9188938949604594,DELTA-CTP59
ID28,28,0.9193178707210966,DELTA-CTP59
ID29,29,0.9234461228304628,DELTA-CTP59
ID30,30,0.9393240178776788,DELTA-CTP59
ID31,31,0.872502477835014,DELTA-CTP59
ID32,32,0.9046304774054388,DELTA-CTP59
ID33,33,0.8769482273637218,DELTA-CTP59
ID34,34,0.8649592755481154,DELTA-CTP59
ID35,35,0.8942354823336821,DELTA-CTP59
ID36,36,0.9167919684532894,DELTA-CTP59
ID37,37,0.8740411752541606,DELTA-CTP59
ID38,38,0.8381486727008921,DELTA-CTP59
ID39,39,0.8663775280471663,DELTA-CTP59
ID40,40,0.8703060111558963,DELTA-CTP59
ID41,41,0.8620230579170487,DELTA-CTP59
ID42,42,0.8330367146199031,DELTA-CTP59
ID43,43,0.8845951976039741,DELTA-CTP59
ID44,44,0.845592149716612,DELTA-CTP59
ID45,45,0.8908574157107026,DELTA-CTP59
ID46,46,0.8870650753033522,DELTA-CTP59
ID47,47,0.867863997171845,DELTA-CTP59
ID48,48,0.8828656481962532,DELTA-CTP59
ID49,49,0.9261761546687026,DELTA-CTP59
ID50,50,0.8537724286994242,DELTA-CTP59
ID51,51,0.8755105839107795,DELTA-CTP59
ID52,52,0.8595329110212605,DELTA-CTP59
ID53,53,0.8642745534602295,DELTA-CTP59
ID54,54,0.8270632167802244,DELTA-CTP59
ID55,55,0.908053775841481,DELTA-CTP59
ID56,56,0.7488246119540323,DELTA-CTP59
ID57,57,0.8765597885449176,DELTA-CTP59
ID58,58,0.8790390500767886,DELTA-CTP59
ID59,59,0.8530133918360675,DELTA-CTP59
ID60,60,0.8523874835179973,DELTA-CTP59
ID61,61,0.8196909540791074,DELTA-CTP59
ID62,62,0.832539731178569,DELTA-CTP59
ID63,63,0.8174949476517094,DELTA-CTP59
ID64,64,0.8719594690983995,DELTA-CTP59
ID65,65,0.8454461867411306,DELTA-CTP59
ID66,66,0.8363189349185512,DELTA-CTP59
ID67,67,0.8034153795120491,DELTA-CTP59
ID68,68,0.8680587497217548,DELTA-CTP59
ID69,69,0.8222010426914531,DELTA-CTP59
ID70,70,0.8191142733807801,DELTA-CTP59
ID71,71,0.7807593709416455,DELTA-CTP59
ID72,72,0.822731691556917,DELTA-CTP59
ID73,73,0.8567305809818393,DELTA-CTP59
ID74,74,0.8509711141678818,DELTA-CTP59
ID75,75,0.7790468227753532,DELTA-CTP59
ID76,76,0.8142971295209155,DELTA-CTP59
ID77,77,0.7983304476442993,DELTA-CTP59
ID78,78,0.8588584805746864,DELTA-CTP59
ID79,79,0.8236010910145245,DELTA-CTP59
ID80,80,0.8343845320279776,DELTA-CTP59
ID81,81,0.7745761758596194,DELTA-CTP59
ID82,82,0.8549192092300727,DELTA-CTP59
ID83,83,0.8748452437686418,DELTA-CTP59
ID84,84,0.8219120681154576,DELTA-CTP59
ID85,85,0.8726296625352763,DELTA-CTP59
ID86,86,0.8744147753090176,DELTA-CTP59
ID87,87,0.8726132922541622,DELTA-CTP59
ID88,88,0.812218989876718,DELTA-CTP59
ID89,89,0.871751512970374,DELTA-CTP59
ID90,90,0.8680211156364296,DELTA-CTP59
ID91,91,0.873355761867843,DELTA-CTP59
ID92,92,0.8234425048384598,DELTA-CTP59
ID93,93,0.8811988749430287,DELTA-CTP59
ID94,94,0.8922979743524388,DELTA-CTP59
ID95,95,0.8761167440220378,DELTA-CTP59
